matchday,HomeTeam,AwayTeam,HomeGoals,AwayGoals,Goal_difference,Points_Home,HomePosition,HomeAvgPoints,AwayPosition,AwayAvgPoints,result,AvgPointDelta,Season
2.0,Leverkusen,Wolfsburg,1,3,-2,0,17,0.0,17,0.0,2,0.0,1819
2.0,Nurnberg,Mainz,1,1,0,1,12,0.0,12,0.0,X,0.0,1819
2.0,Stuttgart,Bayern Munich,0,3,-3,0,14,0.0,14,0.0,2,0.0,1819
2.0,RB Leipzig,Fortuna Dusseldorf,1,1,0,1,18,0.0,18,0.0,X,0.0,1819
2.0,Schalke 04,Hertha,0,2,-2,0,13,0.0,13,0.0,2,0.0,1819
3.0,Dortmund,Ein Frankfurt,3,1,2,3,4,2.0,4,2.0,1,0.0,1819
3.0,Bayern Munich,Leverkusen,3,1,2,3,1,3.0,1,3.0,1,0.0,1819
3.0,Fortuna Dusseldorf,Hoffenheim,2,1,1,3,12,0.5,12,0.5,1,0.0,1819
3.0,Mainz,Augsburg,2,1,1,3,7,2.0,7,2.0,1,0.0,1819
3.0,M'gladbach,Schalke 04,2,1,1,3,5,2.0,5,2.0,1,0.0,1819
3.0,RB Leipzig,Hannover,3,2,1,3,14,0.5,14,0.5,1,0.0,1819
3.0,Wolfsburg,Hertha,2,2,0,1,3,3.0,3,3.0,X,0.0,1819
3.0,Freiburg,Stuttgart,3,3,0,1,16,0.0,16,0.0,X,0.0,1819
3.0,Werder Bremen,Nurnberg,1,1,0,1,8,2.0,8,2.0,X,0.0,1819
4.0,Stuttgart,Fortuna Dusseldorf,0,0,0,1,16,0.3333333333333333,16,0.3333333333333333,X,0.0,1819
4.0,Wolfsburg,Freiburg,1,3,-2,0,5,2.333333333333333,5,2.333333333333333,2,0.0,1819
4.0,Schalke 04,Bayern Munich,0,2,-2,0,17,0.0,17,0.0,2,0.0,1819
4.0,Nurnberg,Hannover,2,0,2,3,14,0.6666666666666666,14,0.6666666666666666,1,0.0,1819
4.0,Augsburg,Werder Bremen,2,3,-1,0,8,1.3333333333333333,8,1.3333333333333333,2,0.0,1819
4.0,Hertha,M'gladbach,4,2,2,3,3,2.333333333333333,3,2.333333333333333,1,0.0,1819
4.0,Hoffenheim,Dortmund,1,1,0,1,12,1.0,12,1.0,X,0.0,1819
4.0,Ein Frankfurt,RB Leipzig,1,1,0,1,11,1.0,11,1.0,X,0.0,1819
4.0,Leverkusen,Mainz,1,0,1,3,18,0.0,18,0.0,1,0.0,1819
5.0,Werder Bremen,Hertha,3,1,2,3,4,2.0,4,2.0,1,0.0,1819
5.0,Hannover,Hoffenheim,1,3,-2,0,16,0.5,16,0.5,2,0.0,1819
5.0,Freiburg,Schalke 04,1,0,1,3,14,1.0,14,1.0,1,0.0,1819
5.0,Bayern Munich,Augsburg,1,1,0,1,1,3.0,1,3.0,X,0.0,1819
5.0,Dortmund,Nurnberg,7,0,7,3,3,2.0,3,2.0,1,0.0,1819
5.0,Fortuna Dusseldorf,Leverkusen,1,2,-1,0,9,1.25,9,1.25,2,0.0,1819
5.0,Mainz,Wolfsburg,0,0,0,1,6,1.75,6,1.75,X,0.0,1819
5.0,M'gladbach,Ein Frankfurt,3,1,2,3,5,1.75,5,1.75,1,0.0,1819
5.0,RB Leipzig,Stuttgart,2,0,2,3,10,1.25,10,1.25,1,0.0,1819
6.0,Hertha,Bayern Munich,2,0,2,3,4,2.0,4,2.0,1,0.0,1819
6.0,Wolfsburg,M'gladbach,2,2,0,1,7,1.6,7,1.6,X,0.0,1819
6.0,Stuttgart,Werder Bremen,2,1,1,3,17,0.4,17,0.4,1,0.0,1819
6.0,Schalke 04,Mainz,1,0,1,3,18,0.0,18,0.0,1,0.0,1819
6.0,Leverkusen,Dortmund,2,4,-2,0,11,1.2,11,1.2,2,0.0,1819
6.0,Hoffenheim,RB Leipzig,1,2,-1,0,9,1.4,9,1.4,2,0.0,1819
6.0,Nurnberg,Fortuna Dusseldorf,3,0,3,3,14,1.0,14,1.0,1,0.0,1819
6.0,Augsburg,Freiburg,4,1,3,3,12,1.0,12,1.0,1,0.0,1819
6.0,Ein Frankfurt,Hannover,4,1,3,3,15,0.8,15,0.8,1,0.0,1819
7.0,Werder Bremen,Wolfsburg,2,0,2,3,5,1.8333333333333333,5,1.8333333333333333,1,0.0,1819
7.0,Mainz,Hertha,0,0,0,1,9,1.3333333333333333,9,1.3333333333333333,X,0.0,1819
7.0,Hannover,Stuttgart,3,1,2,3,18,0.3333333333333333,18,0.3333333333333333,1,0.0,1819
7.0,Dortmund,Augsburg,4,3,1,3,1,2.333333333333333,1,2.333333333333333,1,0.0,1819
7.0,Bayern Munich,M'gladbach,0,3,-3,0,2,2.1666666666666665,2,2.1666666666666665,2,0.0,1819
7.0,Fortuna Dusseldorf,Schalke 04,0,2,-2,0,15,0.8333333333333334,15,0.8333333333333334,2,0.0,1819
7.0,Freiburg,Leverkusen,0,0,0,1,13,1.1666666666666667,13,1.1666666666666667,X,0.0,1819
7.0,Hoffenheim,Ein Frankfurt,1,2,-1,0,12,1.1666666666666667,12,1.1666666666666667,2,0.0,1819
7.0,RB Leipzig,Nurnberg,6,0,6,3,6,1.8333333333333333,6,1.8333333333333333,1,0.0,1819
8.0,Ein Frankfurt,Fortuna Dusseldorf,7,1,6,3,7,1.4285714285714286,7,1.4285714285714286,1,0.0,1819
8.0,Nurnberg,Hoffenheim,1,3,-2,0,12,1.1428571428571428,12,1.1428571428571428,2,0.0,1819
8.0,Augsburg,RB Leipzig,0,0,0,1,10,1.1428571428571428,10,1.1428571428571428,X,0.0,1819
8.0,Leverkusen,Hannover,2,2,0,1,14,1.0,14,1.0,X,0.0,1819
8.0,Schalke 04,Werder Bremen,0,2,-2,0,15,0.8571428571428571,15,0.8571428571428571,2,0.0,1819
8.0,Stuttgart,Dortmund,0,4,-4,0,18,0.7142857142857143,18,0.7142857142857143,2,0.0,1819
8.0,Wolfsburg,Bayern Munich,1,3,-2,0,9,1.2857142857142858,9,1.2857142857142858,2,0.0,1819
8.0,Hertha,Freiburg,1,1,0,1,4,2.0,4,2.0,X,0.0,1819
8.0,M'gladbach,Mainz,4,0,4,3,3,2.0,3,2.0,1,0.0,1819
9.0,Freiburg,M'gladbach,3,1,2,3,11,1.125,11,1.125,1,0.0,1819
9.0,Mainz,Bayern Munich,1,2,-1,0,12,1.125,12,1.125,2,0.0,1819
9.0,Hoffenheim,Stuttgart,4,0,4,3,8,1.25,8,1.25,1,0.0,1819
9.0,Hannover,Augsburg,1,2,-1,0,15,0.75,15,0.75,2,0.0,1819
9.0,Fortuna Dusseldorf,Wolfsburg,0,3,-3,0,18,0.625,18,0.625,2,0.0,1819
9.0,Dortmund,Hertha,2,2,0,1,1,2.5,1,2.5,X,0.0,1819
9.0,Nurnberg,Ein Frankfurt,1,1,0,1,14,1.0,14,1.0,X,0.0,1819
9.0,RB Leipzig,Schalke 04,0,0,0,1,5,1.875,5,1.875,X,0.0,1819
9.0,Werder Bremen,Leverkusen,2,6,-4,0,3,2.125,3,2.125,2,0.0,1819
10.0,Stuttgart,Ein Frankfurt,0,3,-3,0,18,0.5555555555555556,18,0.5555555555555556,2,0.0,1819
10.0,Wolfsburg,Dortmund,0,1,-1,0,10,1.3333333333333333,10,1.3333333333333333,2,0.0,1819
10.0,Schalke 04,Hannover,3,1,2,3,15,0.7777777777777778,15,0.7777777777777778,1,0.0,1819
10.0,Leverkusen,Hoffenheim,1,4,-3,0,12,1.2222222222222223,12,1.2222222222222223,2,0.0,1819
10.0,Hertha,RB Leipzig,0,3,-3,0,6,1.7777777777777777,6,1.7777777777777777,2,0.0,1819
10.0,Bayern Munich,Freiburg,1,1,0,1,2,2.111111111111111,2,2.111111111111111,X,0.0,1819
10.0,Augsburg,Nurnberg,2,2,0,1,9,1.3333333333333333,9,1.3333333333333333,X,0.0,1819
10.0,Mainz,Werder Bremen,2,1,1,3,13,1.0,13,1.0,1,0.0,1819
10.0,M'gladbach,Fortuna Dusseldorf,3,0,3,3,3,1.8888888888888888,3,1.8888888888888888,1,0.0,1819
11.0,Hannover,Wolfsburg,2,1,1,3,16,0.6,16,0.6,1,0.0,1819
11.0,Werder Bremen,M'gladbach,1,3,-2,0,6,1.7,6,1.7,2,0.0,1819
11.0,Nurnberg,Stuttgart,0,2,-2,0,15,1.0,15,1.0,2,0.0,1819
11.0,Hoffenheim,Augsburg,2,1,1,3,7,1.6,7,1.6,1,0.0,1819
11.0,Freiburg,Mainz,1,3,-2,0,10,1.3,10,1.3,2,0.0,1819
11.0,Fortuna Dusseldorf,Hertha,4,1,3,3,17,0.5,17,0.5,1,0.0,1819
11.0,Dortmund,Bayern Munich,3,2,1,3,1,2.4,1,2.4,1,0.0,1819
11.0,Ein Frankfurt,Schalke 04,3,0,3,3,5,1.7,5,1.7,1,0.0,1819
11.0,RB Leipzig,Leverkusen,3,0,3,3,4,1.9,4,1.9,1,0.0,1819
12.0,Leverkusen,Stuttgart,2,0,2,3,13,1.0,13,1.0,1,0.0,1819
12.0,Augsburg,Ein Frankfurt,1,3,-2,0,10,1.181818181818182,10,1.181818181818182,2,0.0,1819
12.0,Bayern Munich,Fortuna Dusseldorf,3,3,0,1,5,1.818181818181818,5,1.818181818181818,X,0.0,1819
12.0,Hertha,Hoffenheim,3,3,0,1,8,1.4545454545454546,8,1.4545454545454546,X,0.0,1819
12.0,Mainz,Dortmund,1,2,-1,0,9,1.3636363636363635,9,1.3636363636363635,2,0.0,1819
12.0,Schalke 04,Nurnberg,5,2,3,3,14,0.9090909090909092,14,0.9090909090909092,1,0.0,1819
12.0,Wolfsburg,RB Leipzig,1,0,1,3,12,1.0909090909090908,12,1.0909090909090908,1,0.0,1819
12.0,Freiburg,Werder Bremen,1,1,0,1,11,1.181818181818182,11,1.181818181818182,X,0.0,1819
12.0,M'gladbach,Hannover,4,1,3,3,2,2.090909090909091,2,2.090909090909091,1,0.0,1819
13.0,Fortuna Dusseldorf,Mainz,0,1,-1,0,17,0.75,17,0.75,2,0.0,1819
13.0,Stuttgart,Augsburg,1,0,1,3,18,0.6666666666666666,18,0.6666666666666666,1,0.0,1819
13.0,Hoffenheim,Schalke 04,1,1,0,1,6,1.6666666666666667,6,1.6666666666666667,X,0.0,1819
13.0,Werder Bremen,Bayern Munich,1,2,-1,0,7,1.5,7,1.5,2,0.0,1819
13.0,Dortmund,Freiburg,2,0,2,3,1,2.5,1,2.5,1,0.0,1819
13.0,Hannover,Hertha,0,2,-2,0,16,0.75,16,0.75,2,0.0,1819
13.0,Ein Frankfurt,Wolfsburg,1,2,-1,0,3,1.9166666666666667,3,1.9166666666666667,2,0.0,1819
13.0,RB Leipzig,M'gladbach,2,0,2,3,4,1.8333333333333333,4,1.8333333333333333,1,0.0,1819
13.0,Nurnberg,Leverkusen,1,1,0,1,15,0.8333333333333334,15,0.8333333333333334,X,0.0,1819
14.0,Werder Bremen,Fortuna Dusseldorf,3,1,2,3,9,1.3846153846153846,9,1.3846153846153846,1,0.0,1819
14.0,Wolfsburg,Hoffenheim,2,2,0,1,8,1.3846153846153846,8,1.3846153846153846,X,0.0,1819
14.0,Schalke 04,Dortmund,1,2,-1,0,12,1.0769230769230769,12,1.0769230769230769,2,0.0,1819
14.0,Leverkusen,Augsburg,1,0,1,3,11,1.1538461538461535,11,1.1538461538461535,1,0.0,1819
14.0,Hertha,Ein Frankfurt,1,0,1,3,7,1.5384615384615383,7,1.5384615384615383,1,0.0,1819
14.0,Bayern Munich,Nurnberg,3,0,3,3,4,1.8461538461538465,4,1.8461538461538465,1,0.0,1819
14.0,Freiburg,RB Leipzig,3,0,3,3,13,1.0769230769230769,13,1.0769230769230769,1,0.0,1819
14.0,Mainz,Hannover,1,1,0,1,10,1.3846153846153846,10,1.3846153846153846,X,0.0,1819
14.0,M'gladbach,Stuttgart,3,0,3,3,2,2.0,2,2.0,1,0.0,1819
15.0,Nurnberg,Wolfsburg,0,2,-2,0,15,0.7857142857142857,15,0.7857142857142857,2,0.0,1819
15.0,Stuttgart,Hertha,2,1,1,3,16,0.7857142857142857,16,0.7857142857142857,1,0.0,1819
15.0,Hannover,Bayern Munich,0,4,-4,0,17,0.7142857142857143,17,0.7142857142857143,2,0.0,1819
15.0,Hoffenheim,M'gladbach,0,0,0,1,7,1.5714285714285714,7,1.5714285714285714,X,0.0,1819
15.0,Dortmund,Werder Bremen,2,1,1,3,1,2.571428571428572,1,2.571428571428572,1,0.0,1819
15.0,Augsburg,Schalke 04,1,1,0,1,14,0.9285714285714286,14,0.9285714285714286,X,0.0,1819
15.0,Fortuna Dusseldorf,Freiburg,2,0,2,3,18,0.6428571428571429,18,0.6428571428571429,1,0.0,1819
15.0,Ein Frankfurt,Leverkusen,2,1,1,3,5,1.6428571428571428,5,1.6428571428571428,1,0.0,1819
15.0,RB Leipzig,Mainz,4,1,3,3,4,1.7857142857142858,4,1.7857142857142858,1,0.0,1819
16.0,Fortuna Dusseldorf,Dortmund,2,1,1,3,16,0.8,16,0.8,1,0.0,1819
16.0,Hertha,Augsburg,2,2,0,1,7,1.5333333333333334,7,1.5333333333333334,X,0.0,1819
16.0,M'gladbach,Nurnberg,2,0,2,3,2,2.0,2,2.0,1,0.0,1819
16.0,Wolfsburg,Stuttgart,2,0,2,3,8,1.4666666666666666,8,1.4666666666666666,1,0.0,1819
16.0,Werder Bremen,Hoffenheim,1,1,0,1,9,1.4,9,1.4,X,0.0,1819
16.0,Schalke 04,Leverkusen,1,2,-1,0,13,1.0,13,1.0,2,0.0,1819
16.0,Freiburg,Hannover,1,1,0,1,12,1.1333333333333333,12,1.1333333333333333,X,0.0,1819
16.0,Bayern Munich,RB Leipzig,1,0,1,3,3,2.0,3,2.0,1,0.0,1819
16.0,Mainz,Ein Frankfurt,2,2,0,1,10,1.2666666666666666,10,1.2666666666666666,X,0.0,1819
17.0,Dortmund,M'gladbach,2,1,1,3,1,2.4375,1,2.4375,1,0.0,1819
17.0,RB Leipzig,Werder Bremen,3,2,1,3,4,1.75,4,1.75,1,0.0,1819
17.0,Ein Frankfurt,Bayern Munich,0,3,-3,0,5,1.6875,5,1.6875,2,0.0,1819
17.0,Hannover,Fortuna Dusseldorf,0,1,-1,0,17,0.6875,17,0.6875,2,0.0,1819
17.0,Leverkusen,Hertha,3,1,2,3,10,1.3125,10,1.3125,1,0.0,1819
17.0,Nurnberg,Freiburg,0,1,-1,0,18,0.6875,18,0.6875,2,0.0,1819
17.0,Stuttgart,Schalke 04,1,3,-2,0,16,0.875,16,0.875,2,0.0,1819
17.0,Hoffenheim,Mainz,1,1,0,1,7,1.5,7,1.5,X,0.0,1819
17.0,Augsburg,Wolfsburg,2,3,-1,0,13,0.9375,13,0.9375,2,0.0,1819
18.0,Hoffenheim,Bayern Munich,1,3,-2,0,7,1.4705882352941178,7,1.4705882352941178,2,0.0,1819
18.0,Augsburg,Fortuna Dusseldorf,1,2,-1,0,15,0.8823529411764706,15,0.8823529411764706,2,0.0,1819
18.0,Ein Frankfurt,Freiburg,3,1,2,3,6,1.588235294117647,6,1.588235294117647,1,0.0,1819
18.0,Hannover,Werder Bremen,0,1,-1,0,17,0.6470588235294118,17,0.6470588235294118,2,0.0,1819
18.0,Leverkusen,M'gladbach,0,1,-1,0,9,1.411764705882353,9,1.411764705882353,2,0.0,1819
18.0,RB Leipzig,Dortmund,0,1,-1,0,4,1.8235294117647056,4,1.8235294117647056,2,0.0,1819
18.0,Stuttgart,Mainz,2,3,-1,0,16,0.8235294117647058,16,0.8235294117647058,2,0.0,1819
18.0,Schalke 04,Wolfsburg,2,1,1,3,13,1.0588235294117647,13,1.0588235294117647,1,0.0,1819
18.0,Nurnberg,Hertha,1,3,-2,0,18,0.6470588235294118,18,0.6470588235294118,2,0.0,1819
19.0,Hertha,Schalke 04,2,2,0,1,7,1.5,7,1.5,X,0.0,1819
19.0,Dortmund,Hannover,5,1,4,3,1,2.5,1,2.5,1,0.0,1819
19.0,Freiburg,Hoffenheim,2,4,-2,0,13,1.1666666666666667,13,1.1666666666666667,2,0.0,1819
19.0,Mainz,Nurnberg,2,1,1,3,11,1.3333333333333333,11,1.3333333333333333,1,0.0,1819
19.0,M'gladbach,Augsburg,2,0,2,3,3,2.0,3,2.0,1,0.0,1819
19.0,Werder Bremen,Ein Frankfurt,2,2,0,1,9,1.3888888888888888,9,1.3888888888888888,X,0.0,1819
19.0,Wolfsburg,Leverkusen,0,3,-3,0,6,1.5555555555555556,6,1.5555555555555556,2,0.0,1819
19.0,Fortuna Dusseldorf,RB Leipzig,0,4,-4,0,14,1.1666666666666667,14,1.1666666666666667,2,0.0,1819
19.0,Bayern Munich,Stuttgart,4,1,3,3,2,2.1666666666666665,2,2.1666666666666665,1,0.0,1819
20.0,Hannover,RB Leipzig,0,3,-3,0,17,0.5789473684210527,17,0.5789473684210527,2,0.0,1819
20.0,Ein Frankfurt,Dortmund,1,1,0,1,5,1.631578947368421,5,1.631578947368421,X,0.0,1819
20.0,Hertha,Wolfsburg,0,1,-1,0,7,1.4736842105263157,7,1.4736842105263157,2,0.0,1819
20.0,Hoffenheim,Fortuna Dusseldorf,1,1,0,1,6,1.4736842105263157,6,1.4736842105263157,X,0.0,1819
20.0,Leverkusen,Bayern Munich,3,1,2,3,9,1.4210526315789471,9,1.4210526315789471,1,0.0,1819
20.0,Nurnberg,Werder Bremen,1,1,0,1,18,0.5789473684210527,18,0.5789473684210527,X,0.0,1819
20.0,Schalke 04,M'gladbach,0,2,-2,0,12,1.1578947368421053,12,1.1578947368421053,2,0.0,1819
20.0,Stuttgart,Freiburg,2,2,0,1,16,0.7368421052631579,16,0.7368421052631579,X,0.0,1819
20.0,Augsburg,Mainz,3,0,3,3,15,0.7894736842105263,15,0.7894736842105263,1,0.0,1819
21.0,Mainz,Leverkusen,1,5,-4,0,11,1.35,11,1.35,2,0.0,1819
21.0,Bayern Munich,Schalke 04,3,1,2,3,3,2.1,3,2.1,1,0.0,1819
21.0,Dortmund,Hoffenheim,3,3,0,1,1,2.45,1,2.45,X,0.0,1819
21.0,Freiburg,Wolfsburg,3,3,0,1,13,1.1,13,1.1,X,0.0,1819
21.0,Hannover,Nurnberg,2,0,2,3,18,0.55,18,0.55,1,0.0,1819
21.0,M'gladbach,Hertha,0,3,-3,0,2,2.1,2,2.1,2,0.0,1819
21.0,RB Leipzig,Ein Frankfurt,0,0,0,1,4,1.85,4,1.85,X,0.0,1819
21.0,Fortuna Dusseldorf,Stuttgart,3,0,3,3,14,1.1,14,1.1,1,0.0,1819
21.0,Werder Bremen,Augsburg,4,0,4,3,10,1.35,10,1.35,1,0.0,1819
22.0,Augsburg,Bayern Munich,2,3,-1,0,15,0.8571428571428571,15,0.8571428571428571,2,0.0,1819
22.0,Hertha,Werder Bremen,1,1,0,1,8,1.4761904761904765,8,1.4761904761904765,X,0.0,1819
22.0,Hoffenheim,Hannover,3,0,3,3,9,1.4285714285714286,9,1.4285714285714286,1,0.0,1819
22.0,Schalke 04,Freiburg,0,0,0,1,14,1.0476190476190477,14,1.0476190476190477,X,0.0,1819
22.0,Stuttgart,RB Leipzig,1,3,-2,0,16,0.7142857142857143,16,0.7142857142857143,2,0.0,1819
22.0,Wolfsburg,Mainz,3,0,3,3,7,1.5238095238095235,7,1.5238095238095235,1,0.0,1819
22.0,Ein Frankfurt,M'gladbach,1,1,0,1,5,1.5714285714285714,5,1.5714285714285714,X,0.0,1819
22.0,Leverkusen,Fortuna Dusseldorf,2,0,2,3,6,1.5714285714285714,6,1.5714285714285714,1,0.0,1819
22.0,Nurnberg,Dortmund,0,0,0,1,18,0.5714285714285714,18,0.5714285714285714,X,0.0,1819
23.0,Werder Bremen,Stuttgart,1,1,0,1,10,1.4090909090909092,10,1.4090909090909092,X,0.0,1819
23.0,M'gladbach,Wolfsburg,0,3,-3,0,3,1.9545454545454544,3,1.9545454545454544,2,0.0,1819
23.0,Mainz,Schalke 04,3,0,3,3,11,1.2272727272727273,11,1.2272727272727273,1,0.0,1819
23.0,Fortuna Dusseldorf,Nurnberg,2,1,1,3,12,1.1363636363636365,12,1.1363636363636365,1,0.0,1819
23.0,Bayern Munich,Hertha,1,0,1,3,2,2.1818181818181817,2,2.1818181818181817,1,0.0,1819
23.0,Freiburg,Augsburg,5,1,4,3,13,1.0909090909090908,13,1.0909090909090908,1,0.0,1819
23.0,Dortmund,Leverkusen,3,2,1,3,1,2.3181818181818183,1,2.3181818181818183,1,0.0,1819
23.0,Hannover,Ein Frankfurt,0,3,-3,0,17,0.6363636363636364,17,0.6363636363636364,2,0.0,1819
23.0,RB Leipzig,Hoffenheim,1,1,0,1,4,1.8636363636363635,4,1.8636363636363635,X,0.0,1819
24.0,Augsburg,Dortmund,2,1,1,3,15,0.782608695652174,15,0.782608695652174,1,0.0,1819
24.0,Nurnberg,RB Leipzig,0,1,-1,0,18,0.5652173913043478,18,0.5652173913043478,2,0.0,1819
24.0,Schalke 04,Fortuna Dusseldorf,0,4,-4,0,14,1.0,14,1.0,2,0.0,1819
24.0,M'gladbach,Bayern Munich,1,5,-4,0,3,1.8695652173913044,3,1.8695652173913044,2,0.0,1819
24.0,Ein Frankfurt,Hoffenheim,3,2,1,3,6,1.608695652173913,6,1.608695652173913,1,0.0,1819
24.0,Hertha,Mainz,2,1,1,3,10,1.391304347826087,10,1.391304347826087,1,0.0,1819
24.0,Leverkusen,Freiburg,2,0,2,3,7,1.565217391304348,7,1.565217391304348,1,0.0,1819
24.0,Stuttgart,Hannover,5,1,4,3,16,0.6956521739130435,16,0.6956521739130435,1,0.0,1819
24.0,Wolfsburg,Werder Bremen,1,1,0,1,5,1.6521739130434785,5,1.6521739130434785,X,0.0,1819
25.0,Werder Bremen,Schalke 04,4,2,2,3,10,1.375,10,1.375,1,0.0,1819
25.0,Bayern Munich,Wolfsburg,6,0,6,3,2,2.25,2,2.25,1,0.0,1819
25.0,Dortmund,Stuttgart,3,1,2,3,1,2.25,1,2.25,1,0.0,1819
25.0,Freiburg,Hertha,2,1,1,3,13,1.125,13,1.125,1,0.0,1819
25.0,Mainz,M'gladbach,0,1,-1,0,12,1.25,12,1.25,2,0.0,1819
25.0,RB Leipzig,Augsburg,0,0,0,1,3,1.875,3,1.875,X,0.0,1819
25.0,Hannover,Leverkusen,2,3,-1,0,17,0.5833333333333334,17,0.5833333333333334,2,0.0,1819
25.0,Hoffenheim,Nurnberg,2,1,1,3,9,1.4166666666666667,9,1.4166666666666667,1,0.0,1819
25.0,Fortuna Dusseldorf,Ein Frankfurt,0,3,-3,0,11,1.2916666666666667,11,1.2916666666666667,2,0.0,1819
26.0,M'gladbach,Freiburg,1,1,0,1,4,1.84,4,1.84,X,0.0,1819
26.0,Stuttgart,Hoffenheim,1,1,0,1,16,0.76,16,0.76,X,0.0,1819
26.0,Wolfsburg,Fortuna Dusseldorf,5,2,3,3,7,1.56,7,1.56,1,0.0,1819
26.0,Schalke 04,RB Leipzig,0,1,-1,0,14,0.92,14,0.92,2,0.0,1819
26.0,Augsburg,Hannover,3,1,2,3,15,0.88,15,0.88,1,0.0,1819
26.0,Hertha,Dortmund,2,3,-1,0,10,1.4,10,1.4,2,0.0,1819
26.0,Bayern Munich,Mainz,6,0,6,3,1,2.28,1,2.28,1,0.0,1819
26.0,Ein Frankfurt,Nurnberg,1,0,1,3,5,1.72,5,1.72,1,0.0,1819
26.0,Leverkusen,Werder Bremen,1,3,-2,0,6,1.68,6,1.68,2,0.0,1819
27.0,Hoffenheim,Leverkusen,4,1,3,3,9,1.4615384615384617,9,1.4615384615384617,1,0.0,1819
27.0,Dortmund,Wolfsburg,2,0,2,3,2,2.3076923076923075,2,2.3076923076923075,1,0.0,1819
27.0,Fortuna Dusseldorf,M'gladbach,3,1,2,3,12,1.1923076923076923,12,1.1923076923076923,1,0.0,1819
27.0,Freiburg,Bayern Munich,1,1,0,1,11,1.1923076923076923,11,1.1923076923076923,X,0.0,1819
27.0,Nurnberg,Augsburg,3,0,3,3,18,0.5,18,0.5,1,0.0,1819
27.0,RB Leipzig,Hertha,5,0,5,3,3,1.8846153846153848,3,1.8846153846153848,1,0.0,1819
27.0,Werder Bremen,Mainz,3,1,2,3,8,1.5,8,1.5,1,0.0,1819
27.0,Ein Frankfurt,Stuttgart,3,0,3,3,5,1.7692307692307692,5,1.7692307692307692,1,0.0,1819
27.0,Hannover,Schalke 04,0,1,-1,0,17,0.5384615384615384,17,0.5384615384615384,2,0.0,1819
28.0,Mainz,Freiburg,5,0,5,3,13,1.1111111111111112,13,1.1111111111111112,1,0.0,1819
28.0,Wolfsburg,Hannover,3,1,2,3,8,1.5555555555555556,8,1.5555555555555556,1,0.0,1819
28.0,Stuttgart,Nurnberg,1,1,0,1,16,0.7407407407407407,16,0.7407407407407407,X,0.0,1819
28.0,Schalke 04,Ein Frankfurt,1,2,-1,0,14,0.9629629629629628,14,0.9629629629629628,2,0.0,1819
28.0,Leverkusen,RB Leipzig,2,4,-2,0,7,1.5555555555555556,7,1.5555555555555556,2,0.0,1819
28.0,Bayern Munich,Dortmund,5,0,5,3,2,2.259259259259259,2,2.259259259259259,1,0.0,1819
28.0,Hertha,Fortuna Dusseldorf,1,2,-1,0,10,1.2962962962962965,10,1.2962962962962965,2,0.0,1819
28.0,Augsburg,Hoffenheim,0,4,-4,0,15,0.925925925925926,15,0.925925925925926,2,0.0,1819
28.0,M'gladbach,Werder Bremen,1,1,0,1,5,1.7407407407407407,5,1.7407407407407407,X,0.0,1819
29.0,Nurnberg,Schalke 04,1,1,0,1,17,0.6071428571428571,17,0.6071428571428571,X,0.0,1819
29.0,Dortmund,Mainz,2,1,1,3,2,2.25,2,2.25,1,0.0,1819
29.0,Hannover,M'gladbach,0,1,-1,0,18,0.5,18,0.5,2,0.0,1819
29.0,RB Leipzig,Wolfsburg,2,0,2,3,3,1.9642857142857144,3,1.9642857142857144,1,0.0,1819
29.0,Stuttgart,Leverkusen,0,1,-1,0,16,0.75,16,0.75,2,0.0,1819
29.0,Werder Bremen,Freiburg,2,1,1,3,8,1.5357142857142858,8,1.5357142857142858,1,0.0,1819
29.0,Ein Frankfurt,Augsburg,1,3,-2,0,4,1.8571428571428568,4,1.8571428571428568,2,0.0,1819
29.0,Fortuna Dusseldorf,Bayern Munich,1,4,-3,0,10,1.3214285714285714,10,1.3214285714285714,2,0.0,1819
29.0,Hoffenheim,Hertha,2,0,2,3,7,1.5714285714285714,7,1.5714285714285714,1,0.0,1819
30.0,M'gladbach,RB Leipzig,1,2,-1,0,5,1.7586206896551724,5,1.7586206896551724,2,0.0,1819
30.0,Schalke 04,Hoffenheim,2,5,-3,0,15,0.9310344827586208,15,0.9310344827586208,2,0.0,1819
30.0,Mainz,Fortuna Dusseldorf,3,1,2,3,12,1.137931034482759,12,1.137931034482759,1,0.0,1819
30.0,Bayern Munich,Werder Bremen,1,0,1,3,1,2.310344827586207,1,2.310344827586207,1,0.0,1819
30.0,Leverkusen,Nurnberg,2,0,2,3,8,1.5517241379310345,8,1.5517241379310345,1,0.0,1819
30.0,Augsburg,Stuttgart,6,0,6,3,14,0.9655172413793104,14,0.9655172413793104,1,0.0,1819
30.0,Freiburg,Dortmund,0,4,-4,0,13,1.103448275862069,13,1.103448275862069,2,0.0,1819
30.0,Hertha,Hannover,0,0,0,1,11,1.206896551724138,11,1.206896551724138,X,0.0,1819
30.0,Wolfsburg,Ein Frankfurt,1,1,0,1,9,1.5517241379310345,9,1.5517241379310345,X,0.0,1819
31.0,Augsburg,Leverkusen,1,4,-3,0,14,1.0333333333333334,14,1.0333333333333334,2,0.0,1819
31.0,Dortmund,Schalke 04,2,4,-2,0,2,2.3,2,2.3,2,0.0,1819
31.0,Fortuna Dusseldorf,Werder Bremen,4,1,3,3,10,1.2333333333333334,10,1.2333333333333334,1,0.0,1819
